customer_id,recency,frequency,monetary,R_rank_norm,F_rank_norm,M_rank_norm,RFM_Score,segment
15214,1,110,1661.44,98.82,70.32,67.43,72.95,1
15215,46,113,2422.43,64.59,70.87,76.18,72.96,1
15216,87,24,486.09,51.47,28.77,33.99,35.15,0
15217,563,28,426.24,8.21,32.66,31.03,28.07,0
15218,10,388,11501.57,87.92,93.32,96.24,94.17,1
15219,176,26,685.45,41.25,30.75,42.94,39.27,0
15220,51,117,1778.96,62.88,71.56,69.24,68.94,1
15221,366,29,2465.45,27.02,33.69,76.52,57.1,0
15222,318,138,3550.91,29.28,75.47,83.61,73.18,1
15223,225,34,1417.95,36.71,37.94,63.64,52.4,0
15224,358,35,871.36,27.77,38.89,49.69,43.38,0
15225,234,23,409.4,36.14,27.7,29.85,30.19,0
15226,310,8,154.41,29.95,9.04,8.95,12.13,0
15227,36,120,2488.49,68.89,72.09,76.78,74.28,1
15228,66,234,5580.27,57.08,86.03,90.14,84.03,1
15229,586,9,160.5,6.98,10.38,9.6,9.43,0
15230,239,23,429.6,35.63,27.7,31.29,30.93,0
15231,621,14,250.26,5.11,17.13,17.57,15.58,0
15232,113,31,612.06,47.75,35.52,39.9,39.85,0
15233,401,1,59.4,20.99,0.86,1.38,4.17,0
15234,276,14,197.0,32.26,17.13,13.04,17.07,0
15235,217,178,2937.81,37.33,81.02,79.9,73.83,1
15236,298,15,321.05,30.7,18.32,23.0,22.84,0
15237,1,99,1412.32,98.82,67.73,63.53,70.0,1
15238,29,50,1071.99,72.9,49.13,55.95,56.58,1
15239,10,49,780.59,87.92,48.49,46.36,53.19,1
15240,44,224,4459.98,65.48,85.06,87.39,83.45,1
15241,66,184,3050.16,57.08,81.59,80.6,77.35,1
15242,422,4,302.04,18.02,4.04,20.95,15.78,0
15243,74,61,927.28,54.56,54.63,51.57,52.88,1
15244,65,48,912.08,57.51,47.9,50.91,51.05,1
15245,134,148,4610.84,45.38,77.02,87.94,78.5,1
15246,238,51,780.4,35.78,49.74,46.33,45.7,0
15247,122,17,976.06,46.77,20.78,53.21,43.16,0
15248,411,106,1893.93,19.55,69.4,70.78,62.71,1
15249,31,502,9266.0,71.35,95.49,94.82,91.49,1
15250,640,3,60.0,4.09,3.06,1.45,2.3,0
15251,9,230,20324.54,89.18,85.55,98.36,93.4,1
15252,36,118,2103.41,68.89,71.73,73.27,72.18,1
15253,16,116,2055.09,83.19,71.39,72.71,73.91,1
15254,127,67,1088.35,46.32,57.27,56.44,55.16,1
15255,66,187,3729.42,57.08,81.78,84.43,79.59,1
15256,148,10,170.4,44.16,11.83,10.67,16.02,0
15257,283,12,685.9,31.65,14.64,42.96,33.33,0
15258,168,34,623.16,42.2,37.94,40.41,39.99,0
15259,512,57,1182.38,10.92,52.73,58.77,49.9,0
15260,100,381,9188.23,49.37,93.11,94.75,87.49,1
15261,135,92,1508.0,45.23,65.96,65.09,62.35,1
15262,323,26,418.82,28.93,30.75,30.54,30.36,0
15263,106,12,156.51,48.79,14.64,9.07,16.59,0
15264,64,55,848.4,58.01,51.85,49.03,51.16,1
15265,151,193,3345.64,43.83,82.37,82.55,76.69,1
15266,338,45,852.21,28.11,46.1,49.18,45.16,0
15267,22,11,1717.36,78.0,13.32,68.4,54.42,1
15268,478,22,961.9,12.82,26.64,52.87,39.52,0
15269,23,35,1225.36,76.96,38.89,59.86,56.55,1
15270,15,166,8524.86,84.24,79.48,94.22,88.6,1
15271,7,547,4709.54,91.75,96.02,88.24,90.95,1
15272,57,283,2085.48,60.75,88.94,73.02,75.64,1
15273,599,1,228.96,6.1,0.86,15.76,10.14,0
15274,4,47,716.57,93.99,47.28,44.09,52.47,1
15275,37,41,615.14,68.33,43.2,40.16,45.23,1
15276,66,166,649.53,57.08,79.48,41.35,54.39,1
15277,46,26,476.34,64.59,30.75,33.71,37.52,0
15278,561,29,496.16,8.41,33.69,34.54,30.38,0
15279,354,94,1580.54,27.95,66.55,66.29,60.61,1
15280,172,59,406.22,41.69,53.67,29.7,38.21,0
15281,58,522,8543.57,60.26,95.74,94.24,89.56,1
15282,570,27,348.59,7.9,31.64,25.22,24.42,0
15283,390,9,148.33,22.82,10.38,8.34,11.08,0
15284,500,1,24.75,11.71,0.86,0.39,2.22,0
15285,407,6,94.92,20.28,6.46,3.25,6.7,0
15286,49,3,240.55,63.98,3.06,16.8,20.03,0
15287,22,36,856.03,78.0,39.65,49.33,50.92,1
15288,43,150,3874.28,65.96,77.33,85.12,80.06,1
15289,29,97,1593.09,72.9,67.32,66.42,67.64,1
15290,4,292,10496.28,93.99,89.38,95.78,93.72,1
15291,25,243,13801.56,75.21,86.6,97.16,90.91,1
15292,201,24,180.94,38.7,28.77,11.67,20.51,0
15293,665,19,247.5,2.95,23.43,17.41,16.93,0
15294,410,15,233.35,19.75,18.32,16.23,17.35,0
15295,654,50,217.24,3.39,49.13,14.78,22.69,0
15296,50,534,10342.83,63.46,95.9,95.73,90.94,1
15297,10,39,641.94,87.92,41.83,41.2,48.38,1
15298,2,425,9459.37,97.17,94.14,95.03,95.1,1
15299,67,9,7391.54,56.72,10.38,93.1,64.48,1
15300,64,28,496.44,58.01,32.66,34.55,37.54,0
15301,50,345,7603.44,63.46,91.75,93.28,88.38,1
15302,730,15,308.0,0.78,18.32,21.68,17.61,0
15303,290,69,1224.18,31.13,58.13,59.84,55.06,0
15304,60,24,919.55,59.32,28.77,51.25,46.16,0
15305,555,5,93.6,8.61,5.13,3.16,4.53,0
15306,64,162,3484.73,58.01,78.96,83.41,78.35,1
15307,95,12,205.3,50.05,14.64,13.7,19.42,0
15308,274,19,310.47,32.48,23.43,21.92,23.93,0
15309,610,54,797.96,5.63,51.38,47.14,42.1,0
15310,478,45,1634.64,12.82,46.1,67.14,53.1,0
15311,0,4287,116476.16,100.0,99.91,99.79,99.86,2
15312,75,163,2930.19,54.19,79.1,79.87,75.8,1
15313,110,1,52.0,48.1,0.86,1.17,8.12,0
15314,199,50,820.45,38.89,49.13,47.92,46.9,0
15315,64,37,570.5,58.01,40.31,38.17,41.74,0
15316,326,1,165.0,28.74,0.86,10.2,10.37,0
15317,677,5,129.75,2.33,5.13,6.42,5.44,0
15318,3,33,312.62,95.6,37.08,22.2,37.38,1
15319,283,16,204.5,31.65,19.57,13.64,18.0,0
15320,44,36,267.13,65.48,39.65,18.66,31.56,0
15321,70,309,6709.73,56.27,90.31,92.34,86.36,1
15322,85,83,1390.86,51.9,63.25,63.28,61.56,1
15323,562,29,434.6,8.3,33.69,31.6,28.69,0
15324,701,8,140.22,1.56,9.04,7.64,7.12,0
15325,103,221,1602.01,49.13,84.8,66.63,69.09,1
15326,333,129,1700.52,28.37,73.91,68.03,63.73,1
15327,52,10,208.75,62.42,11.83,14.05,20.68,0
15328,407,8,107.24,20.28,9.04,4.08,7.9,0
15329,39,154,2984.33,67.44,77.91,80.18,77.63,1
15330,32,13,714.96,70.68,15.88,44.04,40.15,0
15331,499,44,767.91,11.81,45.43,45.69,40.54,0
15332,366,154,6553.74,27.02,77.91,92.0,78.31,1
15333,208,16,1028.56,38.17,19.57,54.8,42.44,0
15334,156,95,348.72,43.29,66.82,25.24,39.59,0
15335,53,34,173.97,61.89,37.94,10.95,26.15,0
15336,401,15,240.5,20.99,18.32,16.78,17.84,0
15337,411,21,373.02,19.55,25.62,27.22,25.62,0
15338,677,56,283.43,2.33,52.27,19.6,26.16,0
15339,66,214,1827.84,57.08,84.18,70.06,72.07,1
15340,561,7,105.5,8.41,7.81,3.88,5.66,0
15341,80,24,2402.72,52.83,28.77,76.01,59.3,1
15342,129,24,406.09,45.96,28.77,29.68,31.87,0
15343,87,21,364.5,51.47,25.62,26.62,30.07,0
15344,0,26,563.94,100.0,30.75,37.82,45.17,1
15345,45,20,393.54,65.05,24.59,28.79,33.05,0
15346,332,37,596.12,28.45,40.31,39.06,37.82,0
15347,366,36,1363.6,27.02,39.65,62.75,50.92,0
15348,72,9,158.04,55.35,10.38,9.36,16.55,0
15349,158,70,473.81,42.97,58.52,33.61,41.99,0
15350,373,30,663.25,26.17,34.62,42.02,37.57,0
15351,12,304,3738.29,85.84,90.0,84.47,86.22,1
15352,548,34,114.95,9.05,37.94,5.16,14.92,0
15353,254,351,3175.95,34.27,92.09,81.58,77.42,1
15355,29,14,277.05,72.9,17.13,19.19,26.67,0
15356,31,656,3464.95,71.35,97.08,83.27,85.35,1
15358,4,1089,17050.41,93.99,99.11,97.93,97.67,1
15359,662,16,181.35,3.03,19.57,11.71,12.61,0
15360,39,13,427.93,67.44,15.88,31.17,32.33,0
15361,361,10,689.07,27.51,11.83,43.15,32.03,0
15362,448,40,613.08,14.99,42.53,40.0,36.96,0
15363,372,35,1004.11,26.46,38.89,53.96,45.62,0
15364,95,29,913.19,50.05,33.69,50.96,45.99,0
15365,25,218,4557.13,75.21,84.53,87.71,84.95,1
15366,75,138,2389.08,54.19,75.47,75.87,72.51,1
15367,57,279,5081.33,60.75,88.82,89.08,84.76,1
15368,21,8,722.74,79.01,9.04,44.36,39.67,0
15369,492,59,6251.26,12.08,53.67,91.4,68.94,1
15370,40,143,3739.01,66.89,76.35,84.48,79.57,1
15371,662,1,59.4,3.03,0.86,1.38,1.48,0
15372,137,57,6017.06,45.1,52.73,91.08,73.45,1
15373,8,187,3421.39,90.45,81.78,82.98,83.77,1
15374,128,9,307.32,46.13,10.38,21.53,22.1,0
15375,690,6,60.96,1.74,6.46,1.49,2.92,0
15376,40,115,1233.36,66.89,71.21,60.06,64.21,1
15377,382,21,1211.75,24.17,25.62,59.54,44.74,0
15378,462,12,246.5,14.1,14.64,17.3,16.08,0
15379,169,263,4877.84,42.07,87.83,88.64,81.43,1
15380,8,52,3479.06,90.45,50.28,83.36,75.16,1
15381,213,24,1890.57,37.68,28.77,70.73,54.02,0
15382,14,632,13733.55,85.13,96.89,97.13,95.26,1
15384,169,118,2027.79,42.07,71.73,72.33,67.62,1
15385,40,21,942.08,66.89,25.62,52.07,46.89,1
15386,186,31,394.14,40.15,35.52,28.83,32.4,0
15387,492,20,468.65,12.08,24.59,33.34,27.7,0
15388,270,10,140.54,32.67,11.83,7.67,12.59,0
15389,172,6,2733.8,41.69,6.46,78.45,52.78,0
15390,396,77,1216.66,21.65,61.07,59.71,54.38,0
15391,584,12,289.87,7.04,14.64,20.04,16.58,0
15392,4,144,2911.62,93.99,76.51,79.77,80.99,1
15393,16,44,891.34,83.19,45.43,50.26,53.84,1
15394,9,227,5286.8,89.18,85.31,89.58,88.32,1
15395,325,7,107.45,28.82,7.81,4.12,8.86,0
15396,112,16,796.38,47.93,19.57,47.06,39.5,0
15397,289,6,94.0,31.22,6.46,3.2,8.31,0
15398,16,73,1345.53,83.19,59.71,62.42,64.78,1
15399,1,50,815.77,98.82,49.13,47.73,55.78,1
15400,92,27,1302.3,50.58,31.64,61.62,51.57,1
15401,452,14,216.95,14.69,17.13,14.73,15.4,0
15402,148,129,1830.12,44.16,73.91,70.1,67.27,1
15403,491,8,170.88,12.19,9.04,10.71,10.47,0
15404,375,16,257.06,25.68,19.57,18.06,19.63,0
15405,189,30,659.84,39.9,34.62,41.81,39.51,0
15406,31,119,975.87,71.35,71.93,53.2,61.17,1
15407,33,146,1056.44,70.06,76.79,55.45,63.62,1
15408,264,34,267.18,33.29,37.94,18.69,26.27,0
15409,721,9,131.25,1.48,10.38,6.57,6.87,0
15410,84,162,4685.72,52.17,78.96,88.21,80.21,1
15411,26,97,1358.88,74.47,67.32,62.63,65.72,1
15412,171,10,190.53,41.81,11.83,12.53,16.72,0
15413,691,25,6798.72,1.71,29.8,92.53,61.34,0
15414,9,39,774.9,89.18,41.83,45.97,51.29,1
15415,313,46,572.81,29.57,46.68,38.36,39.37,0
15416,64,228,4572.82,58.01,85.41,87.8,82.66,1
15417,85,28,508.8,51.9,32.66,35.18,36.98,0
15418,425,64,452.32,17.51,56.05,32.59,36.9,0
15419,24,8,135.86,76.03,9.04,7.13,18.0,0
15420,434,56,743.0,16.2,52.27,45.01,42.72,0
15421,58,311,3805.34,60.26,90.4,84.88,82.73,1
15422,323,118,1619.97,28.93,71.73,66.9,62.56,1
15423,38,14,266.89,67.87,17.13,18.63,25.59,0
15424,254,33,597.78,34.27,37.08,39.13,37.83,0
15425,400,140,1944.57,21.21,75.82,71.41,65.12,1
15426,19,417,2615.39,80.0,94.0,77.8,82.67,1
15427,33,273,1483.14,70.06,88.42,64.8,72.2,1
15428,15,44,762.75,84.24,45.43,45.56,51.32,1
15429,26,79,397.35,74.47,61.81,29.05,45.04,1
15430,467,36,954.75,13.62,39.65,52.6,43.13,0
15431,502,2,153.24,11.47,2.16,8.89,7.39,0
15432,23,16,320.76,76.96,19.57,22.98,30.13,0
15433,213,41,533.3,37.68,43.2,36.28,38.43,0
15434,8,134,2567.06,90.45,74.7,77.34,78.57,1
15435,22,29,149.29,78.0,33.69,8.41,25.93,0
15436,12,277,1122.53,85.84,88.67,57.35,70.39,1
15437,262,56,393.45,33.55,52.27,28.78,36.07,0
15438,131,25,156.58,45.72,29.8,9.09,20.38,0
15439,404,57,1269.05,20.61,52.73,60.83,52.53,0
15440,54,60,383.68,61.48,54.17,27.96,40.32,0
15441,396,57,1254.21,21.65,52.73,60.51,52.5,0
15442,248,2,594.0,34.71,2.16,39.0,28.04,0
15443,1,595,5175.93,98.82,96.58,89.34,92.79,1
15444,9,212,1418.26,89.18,84.01,63.67,73.19,1
15445,264,14,284.5,33.29,17.13,19.69,21.01,0
15446,376,105,403.95,25.42,69.17,29.53,40.01,0
15447,330,29,492.88,28.6,33.69,34.35,33.3,0
15448,312,49,788.81,29.67,48.49,46.74,44.67,0
15449,26,60,974.52,74.47,54.17,53.14,56.63,1
15450,30,30,429.84,72.08,34.62,31.32,38.36,0
15451,434,60,233.21,16.2,54.17,16.17,26.81,0
15452,29,192,1799.11,72.9,82.22,69.58,73.62,1
15453,1,264,1388.37,98.82,87.9,63.21,75.46,1
15454,362,37,305.59,27.43,40.31,21.31,27.55,0
15455,597,2,38.25,6.27,2.16,0.77,1.98,0
15456,283,227,2119.27,31.65,85.31,73.43,70.49,1
15457,262,56,237.07,33.55,52.27,16.58,29.12,0
15458,25,13,370.44,75.21,15.88,26.93,31.08,0
15459,417,7,202.83,18.74,7.81,13.47,12.67,0
15460,354,53,216.76,27.95,50.85,14.71,26.82,0
15461,460,2,429.7,14.2,2.16,31.31,20.58,0
15462,94,41,737.05,50.29,43.2,44.87,45.22,0
15463,29,7,126.14,72.9,7.81,6.17,16.64,0
15464,338,155,1048.85,28.11,78.08,55.28,57.59,1
15465,19,255,12655.65,80.0,87.25,96.79,91.6,1
15466,85,256,1571.01,51.9,87.36,66.13,69.94,1
15467,9,51,524.88,89.18,49.74,35.92,47.78,1
15468,51,80,1430.48,62.88,62.26,64.01,63.35,1
15469,50,43,874.25,63.46,44.73,49.76,50.41,1
15470,575,4,63.42,7.71,4.04,1.62,3.21,0
15471,2,138,1316.56,97.17,75.47,62.05,71.07,1
15472,113,76,371.56,47.75,60.77,27.03,39.59,0
15473,14,14,2046.0,85.13,17.13,72.51,58.89,1
15474,595,19,163.1,6.46,23.43,10.0,13.23,0
15475,77,29,454.11,53.85,33.69,32.69,36.14,0
15476,380,79,2209.98,24.69,61.81,74.2,63.3,1
15477,649,2,368.4,3.59,2.16,26.86,16.46,0
15478,40,67,1982.48,66.89,57.27,71.86,67.03,1
15479,733,9,147.4,0.47,10.38,8.25,7.68,0
15480,116,213,3592.25,47.29,84.09,83.73,78.37,1
15481,401,38,1993.34,20.99,41.08,71.96,55.67,0
15482,15,147,14552.56,84.24,76.88,97.39,89.67,1
15483,161,247,855.06,42.78,86.82,49.3,58.83,1
15484,1,240,4656.0,98.82,86.45,88.06,89.22,1
15485,30,136,5771.51,72.08,75.09,90.7,83.54,1
15486,527,1,102.0,10.3,0.86,3.7,3.9,0
15487,679,14,231.32,2.26,17.13,16.05,14.28,0
15488,92,11,431.92,50.58,13.32,31.39,29.21,0
15489,22,114,2419.61,78.0,71.03,76.13,74.98,1
15490,430,22,217.6,16.82,26.64,14.82,18.43,0
15491,95,154,3100.09,50.05,77.91,80.98,75.48,1
15492,28,35,659.46,73.75,38.89,41.8,45.78,1
15493,32,584,4306.49,70.68,96.45,86.67,87.01,1
15494,21,361,3780.05,79.01,92.4,84.74,86.02,1
15495,379,20,246.5,24.95,24.59,17.3,20.49,0
15496,631,22,146.14,4.48,26.64,8.15,12.78,0
15497,17,121,8657.39,82.05,72.23,94.29,86.28,1
15498,2,940,26039.58,97.17,98.62,98.84,98.53,1
15499,723,40,161.6,1.31,42.53,9.79,17.69,0
15500,8,68,1131.56,90.45,57.72,57.59,62.56,1
15501,404,68,402.5,20.61,57.72,29.37,36.0,0
15502,15,322,10532.52,84.24,90.87,95.83,92.7,1
15503,362,116,267.15,27.43,71.39,18.68,34.75,0
15504,81,55,412.6,52.55,51.85,30.02,39.51,0
15505,52,97,3610.96,62.42,67.32,83.89,76.03,1
15506,22,255,2040.03,78.0,87.25,72.45,77.43,1
15507,171,41,492.36,41.81,43.2,34.3,37.92,0
15508,189,92,1000.27,39.9,65.96,53.81,55.13,1
15509,380,26,166.51,24.69,30.75,10.3,18.19,0
15510,330,1,250.0,28.6,0.86,17.53,14.53,0
15511,11,151,909.23,86.73,77.45,50.8,63.65,1
15512,155,30,331.58,43.45,34.62,24.03,29.91,0
15513,33,547,27750.55,70.06,96.02,98.96,93.8,1
15514,12,305,6594.77,85.84,90.05,92.09,90.58,1
15515,387,7,171.81,23.3,7.81,10.8,11.84,0
15516,44,15,62.43,65.48,18.32,1.56,15.84,0
15517,233,27,267.03,36.26,31.64,18.64,24.92,0
15518,64,442,4218.94,58.01,94.41,86.36,84.36,1
15519,383,37,344.61,23.97,40.31,24.95,29.1,0
15520,1,18,343.5,98.82,22.05,24.86,35.17,0
15521,40,398,7096.09,66.89,93.59,92.84,89.16,1
15522,32,55,398.84,70.68,51.85,29.14,41.73,1
15523,84,210,17359.99,52.17,83.86,98.0,87.17,1
15524,24,9,591.4,76.03,10.38,38.88,36.47,0
15525,2,168,1293.2,97.17,79.84,61.4,71.93,1
15526,33,4,148.44,70.06,4.04,8.36,16.4,0
15527,18,325,5574.79,80.97,90.96,90.11,88.97,1
15528,254,26,229.33,34.27,30.75,15.81,22.76,0
15529,22,773,5109.4,78.0,97.95,89.11,89.92,1
15530,21,134,1813.72,79.01,74.7,69.72,72.51,1
15531,8,213,2007.44,90.45,84.09,72.06,78.19,1
15532,25,608,3750.25,75.21,96.71,84.52,86.54,1
15533,19,83,807.57,80.0,63.25,47.47,56.77,1
15534,725,8,162.25,1.12,9.04,9.91,8.35,0
15535,173,129,1087.82,41.49,73.91,56.43,59.08,1
15536,409,16,259.09,19.93,19.57,18.18,18.83,0
15537,163,24,110.92,42.56,28.77,4.48,16.99,0
15538,537,14,3358.4,9.75,17.13,82.62,53.35,0
15539,7,41,538.46,91.75,43.2,36.59,46.71,1
15540,11,31,460.68,86.73,35.52,32.95,41.73,1
15541,114,29,85.13,47.58,33.69,2.72,18.12,0
15542,512,223,918.45,10.92,84.94,51.2,54.6,0
15543,288,54,242.84,31.33,51.38,17.02,28.79,0
15544,9,531,8162.43,89.18,95.88,93.83,93.71,1
15545,54,80,428.05,61.48,62.26,31.19,44.43,1
15546,606,12,1079.1,5.79,14.64,56.17,36.98,0
15547,7,1284,10099.99,91.75,99.42,95.63,96.11,1
15548,595,23,158.09,6.46,27.7,9.38,14.07,0
15549,77,153,2342.21,53.85,77.75,75.53,72.9,1
15550,4,231,2218.8,93.99,85.74,74.32,80.47,1
15551,36,139,1710.08,68.89,75.65,68.28,70.44,1
15552,217,30,252.52,37.33,34.62,17.72,25.39,0
15553,60,51,437.23,59.32,49.74,31.75,40.92,0
15554,277,14,217.2,32.15,17.13,14.76,18.03,0
15555,12,1558,12102.22,85.84,99.61,96.48,95.76,1
15556,24,31,279.77,76.03,35.52,19.34,32.38,0
15557,28,16,473.65,73.75,19.57,33.6,35.69,0
15558,639,23,214.13,4.14,27.7,14.46,16.62,0
15559,568,62,1109.4,8.02,55.13,56.99,49.12,0
15560,397,10,153.52,21.48,11.83,8.9,11.61,0
15561,11,88,1934.39,86.73,64.87,71.29,71.81,1
15562,351,32,673.38,28.05,36.31,42.41,38.55,0
15563,22,253,2828.0,78.0,87.09,79.22,81.24,1
15564,463,4,70.74,13.95,4.04,1.83,4.27,0
15565,50,8,173.16,63.46,9.04,10.9,18.26,0
15566,392,12,227.87,22.65,14.64,15.64,16.41,0
15567,18,7,186.01,80.97,7.81,12.06,21.21,0
15568,2,53,758.29,97.17,50.85,45.45,54.72,1
15569,103,139,3586.35,49.13,75.65,83.71,76.27,1
15570,7,696,9311.04,91.75,97.45,94.87,95.12,1
15571,11,580,4051.63,86.73,96.39,85.8,88.91,1
15572,4,335,4068.67,93.99,91.32,85.83,88.59,1
15573,31,200,1199.23,71.35,83.08,59.23,67.73,1
15574,177,220,1518.7,41.09,84.71,65.36,67.14,1
15575,619,3,30.1,5.26,3.06,0.48,1.92,0
15576,37,43,940.67,68.33,44.73,51.97,52.39,1
15577,151,59,397.98,43.83,53.67,29.07,38.17,0
15578,162,13,127.1,42.66,15.88,6.24,14.4,0
15579,68,155,1302.5,56.5,78.08,61.64,65.47,1
15580,376,214,1381.19,25.42,84.18,63.04,63.31,1
15581,156,667,4819.35,43.29,97.16,88.48,84.13,1
15582,24,44,682.91,76.03,45.43,42.75,48.5,1
15583,376,37,107.86,25.42,40.31,4.17,17.48,0
15584,23,216,1277.5,76.96,84.35,61.09,69.98,1
15585,176,31,455.3,41.25,35.52,32.74,34.79,0
15586,592,38,1139.1,6.62,41.08,57.74,45.41,0
15587,50,14,1522.08,63.46,17.13,65.41,51.6,1
15588,677,4,579.6,2.33,4.04,38.57,23.46,0
15589,255,29,478.53,34.18,33.69,33.77,33.81,0
15590,382,87,1496.6,24.17,64.63,64.95,58.74,0
15591,582,7,217.9,7.17,7.81,14.87,11.74,0
15592,46,24,388.58,64.59,28.77,28.43,33.95,0
15593,70,5,199.8,56.27,5.13,13.19,17.4,0
15594,15,103,1771.78,84.24,68.68,69.17,71.29,1
15595,487,4,357.6,12.34,4.04,26.01,17.81,0
15596,100,155,3130.04,49.37,78.08,81.19,75.54,1
15597,35,37,563.37,69.46,40.31,37.78,43.24,1
15598,53,36,548.02,61.89,39.65,37.12,41.54,0
15599,26,83,1250.06,74.47,63.25,60.42,63.32,1
15600,428,71,1199.31,17.16,58.95,59.24,52.85,0
15601,11,824,14960.12,86.73,98.25,97.51,96.1,1
15602,8,125,3230.51,90.45,73.09,81.89,80.71,1
15603,78,4,88.48,53.46,4.04,2.84,10.77,0
15604,52,17,216.39,62.42,20.78,14.66,23.54,0
15605,36,99,1936.8,68.89,67.73,71.31,69.94,1
15606,61,145,5230.99,58.9,76.67,89.44,81.28,1
15607,336,109,1708.97,28.22,70.07,68.23,62.75,1
15608,28,105,1785.98,73.75,69.17,69.41,70.0,1
15609,184,16,298.48,40.48,19.57,20.61,23.3,0
15610,51,6,112.46,62.88,6.46,4.78,13.97,0
15611,9,92,2976.28,89.18,65.96,80.14,77.53,1
15612,36,6,195.15,68.89,6.46,12.9,19.5,0
15613,610,27,433.72,5.63,31.64,31.51,27.66,0
15614,437,81,3147.36,15.68,62.63,81.32,66.24,1
15615,10,901,21373.97,87.92,98.5,98.44,96.88,1
15616,438,13,317.11,15.56,15.88,22.64,19.69,0
15617,396,42,828.55,21.65,43.97,48.22,43.04,0
15618,32,44,776.85,70.68,45.43,46.14,49.62,1
15619,10,3,336.4,87.92,3.06,24.35,27.92,0
15620,56,129,1942.36,61.2,73.91,71.38,70.56,1
15621,4,15,1293.03,93.99,18.32,61.38,54.22,1
15622,43,426,7852.61,65.96,94.16,93.57,89.6,1
15623,141,108,2437.05,44.7,69.87,76.38,69.81,1
15624,116,34,588.13,47.29,37.94,38.82,39.85,0
15625,103,171,3236.4,49.13,80.1,81.9,76.48,1
15626,74,80,1067.52,54.56,62.26,55.86,57.46,1
15627,457,24,566.9,14.35,28.77,37.93,31.83,0
15628,4,299,5652.26,93.99,89.79,90.41,90.78,1
15629,450,77,2240.9,14.83,61.07,74.5,61.79,0
15630,45,80,1481.4,65.05,62.26,64.78,64.12,1
15631,642,39,596.67,3.96,41.83,39.08,34.58,0
15632,15,167,3285.31,84.24,79.69,82.16,81.78,1
15633,509,176,4352.46,11.1,80.71,86.84,73.76,1
15634,17,34,554.65,82.05,37.94,37.42,44.26,1
15635,395,2,100.35,21.91,2.16,3.45,5.86,0
15636,89,57,1444.58,50.98,52.73,64.25,59.04,1
15637,52,41,797.59,62.42,43.2,47.1,48.3,1
15638,378,25,2265.2,25.21,29.8,74.88,54.81,0
15639,134,68,1065.08,45.38,57.72,55.78,54.76,1
15640,4,744,23922.78,93.99,97.72,98.7,97.72,1
15641,105,311,5345.55,49.0,90.4,89.63,83.75,1
15642,729,6,105.78,0.89,6.46,3.91,4.17,0
15643,191,33,664.0,39.67,37.08,42.09,40.32,0
15644,166,226,813.0,42.27,85.21,47.62,57.35,1
15645,18,65,1054.75,80.97,56.46,55.42,59.54,1
15646,157,68,974.61,43.1,57.72,53.16,52.93,1
15647,415,11,169.0,19.01,13.32,10.58,12.61,0
15648,204,24,657.35,38.47,28.77,41.63,37.55,0
15649,336,11,2170.35,28.22,13.32,73.97,50.13,0
15650,521,36,553.88,10.48,39.65,37.35,33.97,0
15651,36,60,1259.06,68.89,54.17,60.56,60.02,1
15652,91,102,1420.34,50.79,68.45,63.72,63.1,1
15653,92,6,877.44,50.58,6.46,49.91,37.85,0
15654,9,21,922.53,89.18,25.62,51.38,49.84,1
15655,243,34,560.67,35.17,37.94,37.66,37.37,0
15656,45,47,748.5,65.05,47.28,45.23,48.78,1
15657,22,1,30.0,78.0,0.86,0.46,12.21,0
15658,190,102,2423.47,39.77,68.45,76.2,68.56,1
15659,43,21,532.49,65.96,25.62,36.23,37.72,0
15660,25,151,2812.99,75.21,77.45,79.14,78.08,1
15661,317,44,1215.95,29.39,45.43,59.69,51.15,0
15662,661,12,283.73,3.09,14.64,19.63,15.75,0
15663,106,9,138.14,48.79,10.38,7.43,14.46,0
15664,50,69,1231.53,63.46,58.13,60.0,59.99,1
15665,168,279,4015.12,42.2,88.82,85.66,80.03,1
15666,472,65,632.94,13.26,56.46,40.86,41.09,0
15667,39,13,301.32,67.44,15.88,20.88,26.47,0
15668,217,1,76.32,37.33,0.86,2.2,7.1,0
15669,40,33,684.34,66.89,37.08,42.87,44.85,1
15670,296,19,325.2,30.87,23.43,23.43,24.54,0
15671,18,78,2657.13,80.97,61.39,78.16,73.89,1
15672,725,3,45.3,1.12,3.06,0.97,1.58,0
15673,88,257,6414.79,51.23,87.44,91.8,84.49,1
15674,73,350,6613.52,54.93,92.0,92.12,86.51,1
15675,81,35,542.04,52.55,38.89,36.76,39.72,0
15676,18,202,3435.76,80.97,83.31,83.1,82.84,1
15677,49,72,1305.63,63.98,59.38,61.72,61.41,1
15678,52,86,1893.89,62.42,64.29,70.76,67.7,1
15679,24,110,781.28,76.03,70.32,46.38,57.53,1
15680,9,236,4507.58,89.18,86.13,87.56,87.4,1
15681,25,88,2989.7,75.21,64.87,80.21,75.16,1
15682,599,25,318.24,6.1,29.8,22.74,22.22,0
15683,117,26,524.54,47.16,30.75,35.9,36.15,0
15684,547,11,173.95,9.13,13.32,10.94,11.33,0
15685,450,17,55.98,14.83,20.78,1.3,8.78,0
15686,420,1,90.0,18.4,0.86,2.93,4.67,0
15687,8,166,2993.1,90.45,79.48,80.25,81.56,1
15688,418,26,190.57,18.56,30.75,12.54,18.54,0
15689,119,24,521.03,47.04,28.77,35.8,35.52,0
