customer_id,segment,nombre_segmento,estrategia_comercial
14743,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14744,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14745,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14746,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14747,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14748,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14749,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14750,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14751,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14752,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14753,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14754,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14755,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14756,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14757,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14758,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14759,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14760,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14761,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14762,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14764,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14765,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14766,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14767,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14768,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14769,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14770,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14771,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14772,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14773,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14774,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14775,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14776,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14777,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14778,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14779,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14780,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14782,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14783,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14784,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14785,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14786,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14787,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14788,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14789,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14790,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14791,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14792,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14793,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14794,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14795,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14796,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14797,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14798,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14799,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14800,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14801,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14803,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14804,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14805,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14806,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14807,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14808,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14809,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14810,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14811,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14812,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14813,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14814,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14815,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14816,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14817,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14818,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14819,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14820,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14821,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14822,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14823,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14824,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14825,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14826,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14828,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14829,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14830,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14831,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14833,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14834,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14835,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14836,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14837,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14838,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14839,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14840,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14841,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14842,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14843,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14844,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14845,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14846,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14847,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14848,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14849,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14850,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14851,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14852,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14853,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14854,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14855,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14856,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14857,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14858,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14859,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14860,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14861,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14862,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14863,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14865,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14866,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14867,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14868,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14869,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14870,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14871,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14872,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14873,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14874,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14875,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14876,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14877,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14878,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14879,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14880,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14881,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14882,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14883,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14884,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14885,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14886,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14887,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14888,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14889,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14890,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14891,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14892,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14893,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14894,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14895,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14896,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14897,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14898,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14899,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14900,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14901,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14902,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14903,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14904,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14905,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14907,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14908,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14909,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14910,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14911,2,Clientes VIP,"Gerente de cuenta dedicado, condiciones comerciales premium y precios especiales, acceso prioritario a nuevos productos, programas de fidelizacion exclusivos"
14912,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14913,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14915,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14916,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14917,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14918,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14919,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14920,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14921,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14922,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14923,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14924,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
